status,price,brand,model,generation,title,type,link,condition,seller notes
sell,119.99,dell,poweredge t130,,dell poweredge t130 mt server xeon e3-1240 v5 @ 3.50ghz 16gb ddr4 perc h730,server,https://www.ebay.co.uk/itm/126504676984?hash=item1d74442e78%3ag%3awjuaaoswql5mtzpt&itmprp=enc%3aaqajaaaa0feunrbv4yifjn8naxtfcolac3clsgnwtmgrezqntdu%2fehbtsqkcsvfpsoctyajye5veqs%2br77zqhyewdxm6szvpeqtuqxxwhbsqe7ae596kjluxybrfkw4fkmyom6gnergu36mo6acwqzk1fbiikvvvydjmh%2byb26j3tctigrxbwmmqjqfugpheu6rhrvwtvxuvsb9pizzojlv%2fd8zzvcm4um6ustpflphtcfsmuwpwitc3oqqcoz8flyqc%2fciuunelneced2kswnmjtzn1ois%3d%7ctkp%3abk9sr4ty68wgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“condition:- some marks, scratches, sticker marks, signs of use, dust.specification:- see title and ... "
scrap,159.99,dell,poweredge r430,,dell poweredge r430 server 2 x intel xeon e5 2620 v4 2.1ghz 32gb ram 2tb hdd,rack server,https://www.ebay.co.uk/itm/256577266232?hash=item3bbd326238%3ag%3ajoqaaoswqnfmczaf&itmprp=enc%3aaqajaaaa4ebuxfwshza6c%2bijjn4g5aiq82h0baa59nntytcj1kuriyoivxhuiyp2ugvyeas9etw8ylposjaikv1pwr0xf8ilb4ze9ru9zueceuojaesubg%2fbbonbliix%2fa0l791uhz63hje0ww8sizldef1qrytj371zaeckw9%2frfm1ebyawfg%2bodvirhowe2vh47d9tc236t%2fryx2vnf7iu25%2f8urjj%2frj%2bg1skbpchcdihfdlurmcc8j6wakebqlkt7tcktpypuhlnce9bqkzket5mn45ok4o4tcwscunbjlqr0%2bh6%7ctkp%3abk9sr6qmlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“general cosmetic wear to the casing”
scrap,240.0,dell,poweredge r430,,"dell poweredge r430 4 x 3.5"" lff 1u rack server build your own server",rack server,https://www.ebay.co.uk/itm/116029415171?hash=item1b03e45f03%3ag%3ap8qaaosw%7et9lmqck&itmprp=enc%3aaqajaaaa4puggdvdinv85yj23zxskedq%2brg4%2fqoefuobut0k3b%2f0krl0t2whuajw5qlfjtddl2tzq%2fsmfxmc98%2ftne0t%2fzzh4u4z%2fjugxpcd%2bga9nepvsqv%2fswrrftwnnnfjf8w5tnfsjy6ntwd7dpyzv7gxkcxsar%2bdkk3axdnxgpf1nfvjioxwrzxvfygics1ldxlqcfxkwmvzqb2jyepau%2buy5ouowy2%2f5qndpaak2uw7u%2fh7ktisfgr1b0x%2fj3zyoyfd25jo2glfd2gcuyfksmeezuepvsvpmaxybul%2bo0b6b0uq%7ctkp%3abk9sr6qmlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished,“all prices shown are inclusive of uk vat at 20%. this is a pre-built system that has been ... 
scrap,119.99,dell,poweredge r430,,dell poweredge r430 server 2 x intel xeon e5 2609 v4 1.7ghz 32gb ram 1tb hdd,rack server,https://www.ebay.co.uk/itm/256553809197?hash=item3bbbcc752d%3ag%3af%7eaaaoswxmdmesgc&itmprp=enc%3aaqajaaaa4p0ienkypnt2pkqse6aqhgqsvqdfutpyhnefdfkfxjv6ktsby7wvgwemnxvvsxfzsexf8wzyxtw%2bvyriejmtjka5vzyueebpdt3nefmhvk975%2b7oubou1iuomskerirunvv%2fifkacy7ngwby4br7avkny2lkze7vscksxtuu9d%2b6kt0x%2f4t5bnnujzk6vvhyap9ct6gkdjg9vjg6alhegiunsxq0eco%2fd9jh%2bcpg2rq6afv3l5%2btct0ludmfg1npxjz6dhwbuo5y2pr%2bkt6s0wvmiacenszy0goirizakjsd%7ctkp%3abk9sr6qmlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“general cosmetic wear to the casing, some scuffs, scratches and small dents to the lid.”"
sell,240.0,dell,r430,,dell r430 2x2650v4 64gb h730 2x200gb ssd 4x600gb hdd 2x550w idrac enterprise,server,https://www.ebay.co.uk/itm/226045374191?hash=item34a15aaeef%3ag%3aky4aaoswpnxl8t3c&itmprp=enc%3aaqajaaaa4mmgsdps4phosytb1vbwfmi5l7mkevr8akijfpsopqs8rj2lki0aiuabpo4mijvcmoqcd6dfiwekxbvhz%2fpkyybpv0p1qde759uijvj4rshkgkzcrbqdhlaujwf3s4duy6hqoblisteyaniwjogysjapzfi7lx%2fnvq7%2brgy9pbmz%2bcwkyyrioakgnbdcv7qioufnmukvk5ma4yp%2fxvp%2bfxj8hd13akeazevwtjw%2bmbcvxde%2bw0%2fwxdir09e5uq2ipamalpect9cfylan6b2c%2fmnr%2f8i5jwwdd5drms7wiipj%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished: the item shows minimal wear. it is fully functional and has been ... ,
sell,120.37,dell,poweredge r430,,dell poweredge r430 2x 12 core 2.60ghz e5-2690v3 192gb ddr4 16tb sas storage 64g,server,https://www.ebay.co.uk/itm/166553220462?hash=item26c758756e%3ag%3aaesaaoswew1lppok&itmprp=enc%3aaqajaaaawdflagkwhzqv%2fhampcgzqzl1%2fzawzjkm2hrkniw3wzrsk83lhbece5gbuosgkrxm80xf3auixu1w14ozj6b5wbiszyufuydr1rn%2fclzu3pr3jjheoitdo10ageaco%2bxmoc%2fcjtfelhfiindkefuleqiuf9csvgytyrh%2bhalmogychykruazohnelbz3gcs3wfjaluc%2b8butouqxfpto3vqvcjqvojcurlkqk4jhlvdg9eendg7nawacqh%2bvx39dz9q%3d%3d%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“this server is in very good condition and can be collected from our office in reading, rg6 4ut. ... "
sell,149.99,dell,poweredge r430,,dell poweredge r430 server xeon e5-2630 v4 @2.20ghz 64gb ddr4 perc h730 mini,server,https://www.ebay.co.uk/itm/116159114094?hash=item1b0b9f6b6e%3ag%3ac4gaaoswq75mj8ho&itmprp=enc%3aaqajaaaa8isn9ujyfsz%2fmceam5migrpo%2f7gv7uaajmlwphqawjbngfgx8tyf%2bcdp3usgwdxvqqjxcixgohctdz%2bahds9lbfuromsq0suc8otm7padeeqqq5w0adib8szkrr7r9xh01qsqsyrng0uld4stoadxgzwwbvqmaefevfjj4rwucfgmnjmusnd%2biy4ox4pl7hkwn3x3t7ideyvhehbpqfu5tph11ajuppmzzoazcumql4ki7t9knotd39cnfghpq18d7fm%2fhrjoh%2bhrhpdpb5m8pnsydvtmqusoghytkb%2f2av7jp0pvow9q9u4mkdlxnlyxa%3d%3d%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“condition:- some marks, scratches, sticker marks, signs of use, dust.specification:- see title and ... "
scrap,398.99,dell,poweredge r430,,"dell poweredge r430 4lff server: 2x intel xeon e5-2680 v4 14-core, 128gb, h730",server,https://www.ebay.co.uk/itm/125796273253?hash=item1d4a0acc65%3ag%3amv8aaoswwrpmmnie&itmprp=enc%3aaqajaaaawiptgrnau%2ftanmcgree0e%2bln174chyjj0vuzhnwxjf%2bamcxbaezaop5aykz7jjvs3oqua8yblmvpcvligulp9bztl2r7lszpbz75w6t718mkisrfsd05xnbonehzm4hlohlvmuqhemwo3gml1u9lpduwuuyefsutm2ib7h8ljnejlvgvoef6twrpzw6r8oa1bffyxvxikmt25dryzfpeen6y3lqnpnowwb6v4kifv5ijrkankv%2fmzt5j2walphvj6a%3d%3d%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,excellent - refurbished,“eu customers please see full description for eu vat information. custom configurations available on ... 
scrap,159.99,dell,poweredge r430,,dell poweredge r430 server 2 x intel xeon e5 2623 v3 2.1ghz 32gb ram 2tb hdd,rack server,https://www.ebay.co.uk/itm/256553812660?hash=item3bbbcc82b4%3ag%3ajoqaaoswqnfmczaf&itmprp=enc%3aaqajaaaawluhqzqo1vfbhosy3lxnbplhsfezf6q%2fkna6kyqojmzb5x%2beqnd%2ba49ngkfq2unzpg6c9j%2bm5n%2fafe5pwpstvs88nlbcsk1n7gdaaa9rxdwlnd95mm0eqnp%2f4etqj%2f3j%2fvtrx4awoznryjrpgukrjegmanquwxqfik%2bewkto3cuinteu%2b1pvpuerbt7%2bsq8cticyo5b0ywabcfzbika2uu9nwdvaacqnozqw5hvlvkd%2fwxuehroj3l7mlahjtuowpa%3d%3d%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“general cosmetic wear to the casing”
sell,226.0,dell,poweredge r430,,dell poweredge r430 4lff configurable server: 2x xeon 20-core 384gb ddr4 ram,server,https://www.ebay.co.uk/itm/144888210184?hash=item21bc02a308%3ag%3aoyeaaoswnznkyhbe&itmprp=enc%3aaqajaaaawjvlhqq4bhcot6ph6cax2fevhc%2fv1ht9zpqxnfsk%2bpsxgscb4vbqfdpdtmarijlgsaxmosypgbeztunogevf6zyblo5yhlopnrllelx2dtfhyfmg6x3snif%2fxnriyu22gmnsseuspzlctsvqavxplwsyzrsdbkgi1hkcoh5ovfifajbvzm8chxbxwzdnsmui6%2b66%2bwitlw7h8hyvaaxu3patbm4zkfyfd1ypphe8%2fxhtzjboaitoypx1fniaorkp6q%3d%3d%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,good - refurbished,"“'heatsink only' option doesn't include chassis, motherboard or power supplies. eu customers please ... "
sell,199.0,dell,poweredge r430,,dell poweredge r430 | 2x xeon e5-2650 v3 @ 2.30ghz 64gb ddr4 20 core server,server,https://www.ebay.co.uk/itm/116219557170?hash=item1b0f39b532%3ag%3avcwaaoswdx9kgzp4&itmprp=enc%3aaqajaaaa4oqkkdg7pycbnpu40nzkrmnfua%2bgouqj5q4qw0bysivuq5oakgxr0wds8w2ccj%2bconfbv%2b%2bymhvgej8isbf1uxfinsajn184s%2frwdmzd9ixdphngj5fve62afolszzohj--%2bec%2behlg%2fzucyj5cq90wmytm03eebxh58ad2qkwptbczxwezp2bqux5qcgae4u2%2blfsvtljesjbq0wkekqqhc5e8vj0zixgbz%2bylksvzxv48kqi2jxs3y4e%2bzfyrp03nf4uxil%2fjxxuqreqhdrfj%2fyps3bped3zidy3sodeg4%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,534.0,dell,poweredge r430,,dell poweredge r430 2 x 12 core 2.60ghz e5-2690 v3 128gb 18.24tb storage h730,1u rack mount server,https://www.ebay.co.uk/itm/115963175148?hash=item1afff1a0ec%3ag%3aa1waaoswu%7ellmqyn&itmprp=enc%3aaqajaaaa4kyphh1l4gujselug98jh7%2bhilfx%2bahywdug3r4g2a%2fgy%2fop9cjqr%2f8ehc8u0lyjxqnepjzwpxmhnrh1bb%2fmc7f5iwyiwzgg%2bz%2bydd%2fqwgqtfuxyibji9h%2fuph1sclaflpkhqitoejtkx6o%2fdrctvlipudkpbzulvbanftd%2fxaixisdizqt8xllsgdspcjcpzwq6dffjxgygybcsc7fhbzgzwxaq7kx40pr%2fpxfoleswnntmisft1xx%2bhdoribyw5jhqkan%2b82whlmvqaa2ohk82cflmefigpa7wakt1isfc%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished,“all prices shown are inclusive of uk vat at 20%. this is a pre-built system that has been ... 
scrap,390.0,dell,poweredge r430,,dell poweredge r430 2 x 12 core 2.30ghz e5-2670 v3 128gb 6.24tb storage h730,1u rack mount server,https://www.ebay.co.uk/itm/116053116575?hash=item1b054e069f%3ag%3aa1waaoswu%7ellmqyn&itmprp=enc%3aaqajaaaa4fqzxhrixhdvpn7gmkhsyssvemvrj9s2oktz3vup5f2vtr93dlea%2fgapbbohmfhwzwzqmsgmnlswifv5buk4twkmmiw9qnnhnka9u2brylvaxt5omwmsepsfp4cltts%2freu5t6phpvj9fydz6wljibat3qhxlujrbi2owt1ovgmaeql9toa56pn6au5yiyoymgwr%2f7vfxnld8uy3lte1xpbrjecghr6lzeawzokww2hbd7xj1eb8pqcccu5f4en%2fchdqrfx44sdwvlk%2bpeyr0lc%2f0bth1wxl%2b1lawycfjdin%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished,“all prices shown are inclusive of uk vat at 20%. this is a pre-built system that has been ... 
scrap,403.9,dell,poweredge r430,,dell poweredge r430 24-core 2.60ghz e5-2690v3 128gb 4tb sas storage h730 550w,server,https://www.ebay.co.uk/itm/116095979990?hash=item1b07dc11d6%3ag%3au6saaoswsrnl62xd&itmprp=enc%3aaqajaaaa4bgolqi%2fzcxezyvdtgrzxtxs93xpkomoipwpwrihzeoiuguciozzxymfmmkrowqihav%2blsxhgfgumsm1wbc0beewfpje5loyljr6oxeajjkypmdou%2fdqg0md%2b%2bucofknfohtsqwkx3h91d2rpi7urj3z45j3dhd9v6s9b3yzjbwh6fcwlwjqswpama1b%2fwxbbrpf7lv0zp8jm8qoq2siqskhpnbjqt32nurlg5g87lp6339v%2f16wd0bnydqb93vvw2a5kup%2f6k4ucczadybp%2bw0askwy3s8a1vwyavmvu4dy%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“best offer is only for 4 servers or more. i will not accept any offer for one or two. this listing ... 
sell,250.0,dell,r430,,"dell  r430 1u server, e5-2623 v4  cpu x 2, 96gb ram, h730 mini, idrac8ent",rack server,https://www.ebay.co.uk/itm/156152381585?hash=item245b684091%3ag%3auwiaaoswt9jmdp8j&itmprp=enc%3aaqajaaaawffig4jgvouagympa9g8eavtj7gvpsdrcwry6brpez3h3zjt5yec13noyw8z9fqvhvpwrf4w3d2haobf2jjes0vykj2urwmgecg1el%2bmhc9kattofagsuxyc41vaojjeucbqrpp3qovh7nydstaulyg8p%2fvda6nxasuqhlnklzftxbipehjawokvim4y9jmjhduvoarmunsu%2fqjqews4f%2fn0hbc0fa02qsm33xnmcdf%2ffldihlz6xynh1ujs5logug%3d%3d%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“this item has been fully tested by our professional technicians and is in perfect working ... 
sell,140.0,dell,r430,,"dell  r430 1u server, e5-2620 v3  cpu x 2, 32gb ram, h730 mini, idrac8express",rack server,https://www.ebay.co.uk/itm/186487085704?hash=item2b6b7f1a88%3ag%3abesaaoswupdmzrbz&itmprp=enc%3aaqajaaaa4hfxtqid23in1ti1uiglqbui49e3rikbuxhhrbcrtr%2bd3xrzmzjsi%2bkenprxf1xyaciudxlamdorjcgspqnre9zuha%2bflthicvw%2bi6rscsghxjnpf0irw%2fiquxqi1dpfjzgy5kded8mvfyehi8dou1h4u2v7q6%2bdpdoplbfd1x6wxeympwq3rvf3lkmi5vvbukmj1fu4agipd3soivezr9tovmouiphj7tfzijihn7hquuayfr2mva0fs9gnwgefouwpvcs8om0rl3q9cddn%2btx9rwhw%2b3nrnpu424mcmdb8%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“this item has been fully tested by our professional technicians and is in perfect working ... 
scrap,109.95,dell,poweredge r430,,dell poweredge r430 server intel xeon e5 2620 v3 2.40ghz 16gb ram,rack server,https://www.ebay.co.uk/itm/315287607118?hash=item49689b174e%3ag%3an9eaaoswn1fmga0l&itmprp=enc%3aaqajaaaa0f4kdnnhiboae8e9jxn9cqyas%2fokrcuu2w72s2d8izip6mhidquxxjgq6ohuaqkr8ri7%2bupkth%2blq%2fhu%2b1vaekgtsw%2fvww02ziwzl19hqxzxrny0bsjcihhlcocmxpcv3s0vlu1mqfdzdm%2bpoly6p1a2wm8dubl8ffu%2bmu%2fil4i3bg8rvrw8fzk9x4afxc7jhrvhjv4p50nkyludclmo%2b%2buyo4j6w8kipqnqj4rblhpaeip6pbxrddqu2c87kj7gvylwfapv1kswz0cjzqctcxe%3d%7ctkp%3abk9sr6ymlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,219.99,dell,poweredge r430,,dell poweredge r430 server e5-2630 v3 8core 2.4ghz 96gb h730 idrac 6mths rtb,server,https://www.ebay.co.uk/itm/325964095862?hash=item4be4f96176%3ag%3ano0aaoswpvllnto6&itmprp=enc%3aaqajaaaa8mls9lnpon0%2bsb1nl0j4rzcxzqxje3vnaw%2f2glsgnzrljlje7e6zhg2sbxf9a7%2f54pmvbairkmruqm%2br8q72kpruha%2fxf1eixdox%2biubeyrqekknruoynuepkn5b9%2bd9duhu9t8bx2gysitm3ejmbkvav7iinide8cms5zzneneo%2fikxesidxduyhrpm4vwxna93ekqtfrnzvinqvvcrxmpmectucwpeef3k8tth%2fphq5d%2buja85zutt3%2fsbbt7zcgaswzht1sdr1pnnlh%2bkgaxkah9t9nmt%2bcrykez7gbleesvt65pm7fjhvtn3hgyrga%3d%3d%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“complete and working in good used condition. no rack mounts, but unit will come with 2 uk power ... "
scrap,120.0,dell,poweredge r430,,dell poweredge r430 server / xeon e5-2630 v3 @ 2.4ghz / 1 cpu / 16gb ram / 1.2tb,desktop,https://www.ebay.co.uk/itm/276390756918?hash=item405a2c4236%3ag%3arp8aaoswhh9l-woo&itmprp=enc%3aaqajaaaa4cgyc0ge7y3nwduoi0lvmdiukwbaejdphphxhxbmcstv7lbfv7djgu8nynnjaqz80yhcx1jcrnttl%2bzrmnabs%2fuhvgk9dtt3d7h5%2bbcogsdqrbewtzbihui6d9aaj%2bo%2bipxdlj%2b%2brnlveojfbbk710coaagyhxcf4jfjuk4k2uwcbtsu1b4lnhltcs2fb3oy9xawgwltiw07rgw51cc6pehmyvt8m3xzqa7o%2f4ggfp6tu1msvv2mm8cktwy9eircqhaoymsoen1k4xavum097p1gbbcv54ephmhel55kdgl5%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“tested - used”
sell,140.0,dell,r430,,"dell  r430 1u server, e5-2623 v3 cpu x 1, 16gb ram, h730, idrac8ent",rack server,https://www.ebay.co.uk/itm/156181058986?hash=item245d1dd5aa%3ag%3aehwaaoswq2hmkrep&itmprp=enc%3aaqajaaaa4jafiy0bls8yeazz17du5bftarhg25wmnqvsibdbaissdgqnuryoujcj6pukc1ewrj8jb8hhcab967xjdoqctqitt%2bcgx5iapx30zreho%2feyr7kpjaahigb55vomtiv0cu4lx3e7%2ffnyvljwfisnzfomdiwrgxlswnkpznejic0uqxnok%2bgpskabhcvlhhpxpq0zwqlezppfqupq7kv6kgsn7d5vkqrozikm3e5i5ibcoegqxvt9iyptqsyipgedrby0nzrcpgtmshbreyeiks%2fpnxcm0bjpk4ykenvx8cqz%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“this item has been fully tested by our professional technicians and is in perfect working ... 
sell,100.78,dell,poweredge r430,,"dell poweredge r430 lot 36-core e5-2695v4 256gb ddr4 2.4tb ssd+ 8tb sas 3.5"" hdd",server,https://www.ebay.co.uk/itm/116072618415?hash=item1b067799af%3ag%3awl4aaosw%7eknl0k8t&itmprp=enc%3aaqajaaaa8oyurziatj4awrfole8give6efatxg4jsqbrnvadvlfo9keuv7zbpizoxowgcfdai26oexsj%2bcrcviyphssuqnnouzczc%2bwasar9f%2fcklsu6na%2bx3ynnzeh0x5%2fuj5cebz2ly7z557u%2fwayhhumgwwk85fckzmodgfxnap24n6konptpzlon5dvbzdfl6idsypzmgstzxshdvcisbcgc1hmklzqv2w8%2fw6adbzr%2ffslyaa6rtei9elysbl7vodjlxxhynvck8t4ea5n4gkq8zbei%2bmsah3drjoufpwpj44pw7ipf%2b7wwsm4c%2bvs5kted5g%3d%3d%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“best offer is only for 3 servers or more. i will not accept any offer for one or two. this listing ... 
scrap,99.0,dell,poweredge r430,,dell poweredge r430 2 x 2.10ghz e5-2620 v4 32gb 5tb storage h730 10 user cals,1u rack mount server,https://www.ebay.co.uk/itm/305383953080?hash=item471a4d52b8%3ag%3ah8gaaoswictlv0sc&itmprp=enc%3aaqajaaaawkxvnqly7eapnew9nxg2cjrnqmkbybrjaevvjqsy3cj8t7g24bywcjdejhvf54ntbaifrhgrqzn2gyegsjgjbtyxyeer2ty7qdgttsk%2fxqumz1hl9q7wovbar3bymonncvios9u4mxvsyrjxau2utk5b%2f5jrsy6mrnv6mn8pqal2xofq4umyl7reigkekzdp8ucbqpytwfrli0qnaeddktgsdocy709evmikspfp27s3pj%2bgo9homyspjwzr9wbyjw%3d%3d%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“used and in good working order. collect in person only / no shipping”
scrap,84.0,dell,r420,,dell poweredge r420 homelab 12 core 2.40ghz e5-2440 32gb 1.2tb storage h310,server,https://www.ebay.co.uk/itm/126418372490?hash=item1d6f1f478a%3ag%3ajviaaoswo6dklcau&itmprp=enc%3aaqajaaaa4oenlxwubv9t1peqldsyr%2bqniicrt%2fatx2%2fpbc%2bionplw5kcqdllhttrjmzbff8hxxfwmrcc44ofivgx5lvyo3u4g1irsz7xj0h0s%2ba6ybhchoef19bym7hmf2vibrwpoxgkculociajdxa%2fxw135wmnfqkwbtnopsik2cc1s0s7vrerzgfcpwosl53kvlgr6hgxr82sac0wyjkvoqoklfjom%2bfb92orpfsrszehfk%2flrxv9upisoekwfe7uezenxlov3dsqtekgmw0aw0hrdi2jo3edjtgme3brow4zjzvc%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,good - refurbished,“all prices shown are inclusive of uk vat at 20%. this is a pre-built system that has been ... 
sell,92.08,dell,t30,,dell t30 poweredge server,poweredge t30 xeon e3-1225 v5,https://www.ebay.co.uk/itm/256572172837?hash=item3bbce4aa25%3ag%3a%7efaaaoswmapmk4fl&itmprp=enc%3aaqajaaaawhv2cckqudx%2fqlnp3ngwger%2bnlwfypyuau11ad%2btfzy1benwhtf1di5l3qtjovypkkxqsgb3lknvbrmt60qjujizrqsswhvr77kj%2fden%2fkbedxzl5ffgunenunzd%2b9mufttqb9sofi0uao0dvbkds9ptycaxfgcnkwexfbg49weweugpg7pgc72xgzuhjsd4lpqfasym2g5zagbcuzw1sjsg3xhzwbpnfp7sssbmomstg4tjzq1p%2bsa%2bf%2f2fgujtsg%3d%3d%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,150.0,dell,poweredge r330,,dell poweredge r330 1u server e3-1270v5  3.6ghz  64gb ram 3 x 2tb sas h730 idrac,server,https://www.ebay.co.uk/itm/176454915686?hash=item2915885666%3ag%3arq4aaoswau9mhi1h&itmprp=enc%3aaqajaaaa4mttycp1fhmk%2bze627vfwo4orzo%2bkywzxelvap2g8lmi7c89qcqgczqk2evdlxh9vb9huhn%2fiurxtcoflirgsnkuf41bly3x81e2oltdhkku1sbe6qyg6yd%2bakghbwcmxw1%2fab9apaz4cvvzxrv7ovibhulgt4v9wyouqi9iff%2f1qmnn1kn5xpptjd2znabqpqfpygdbiriyehwqqjkd6ge%2f0ucestbwk3t61tfoyi39qr2yz7u%2bqpbrjp7zdm3g5josyt7y7dapif31p5owapc4slbupr7n4iidohoc1wzu%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,200.0,dell,poweredge t430,,dell poweredge t430 16 bay tower server,dell poweredge t430 16 bay tower server,https://www.ebay.co.uk/itm/364929116447?hash=item54f778691f%3ag%3aomeaaoswuzvmn585&itmprp=enc%3aaqajaaaa4brl0cizss3vz6jxg1nqspqb%2fu91bkfsa%2fyd6sswy5wcnanrt7feaypfavwtamuhqtslcq69fyq5lljknrzdee9lpd2dkatjqhcumpjo%2bdquus99omm4p90tl%2fmfy%2b0z6mzeeh%2fnyfyofm0baiifhimhfjw2c6dx0djpilxt%2befhogmoaj3rtdxowypn0rhgbr51et248ihs%2f0h%2b7bh5e1x%2fo5mzyc6o1biqeufar3zro48lf74pzesubuis7yxo1uc2dx21t%2bzbfpak5vou9795uv6eltjl1rtdnkhcjsvh%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,169.99,dell,r420,,dell poweredge r420 server intel 2 x xeon e5 2430 0 2.2ghz 98gb ram 5tb hdd,rack server,https://www.ebay.co.uk/itm/256507650459?hash=item3bb90c219b%3ag%3aqugaaoswoo5l1dj%7e&itmprp=enc%3aaqajaaaawolndtxidboavbt%2frehlvojlgpzldhzmj2tuf3da8d%2fadltkoco9y8pomylnsxzwgukkturmjfeqkt10ylkvhnc7a9yd1%2bmtcrdgwpo4i2hitxsk2%2fxlcu5m%2f8vadctlqicrv5icurupq6kepg5wd3d0i5clarkt5fiby1m0%2bkw6pdv0%2fitwudkibfe8mcfg9j3qwr9zs9vich%2b86jcyueejpyjc2ahilmi7igdzc8n4yurje%2bxrnrrgilto1pmvhw%3d%3d%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“general cosmetic wear to the casing”
scrap,89.99,dell,r320,,dell poweredge r320 server - intel e5-2430 2.2ghz - 4tb hdd includes,server,https://www.ebay.co.uk/itm/334984757389?epid=1109912667&hash=item4dfea5c08d%3ag%3auzcaaoswhm5k1gyd&itmprp=enc%3aaqajaaaa4g6n9dapj1ooaamqtvklrxw60sae90jtthxcyqfqxgvpnbw%2bzssydmrdqhva5xjkgj7mcyivajnyly%2bz%2f0v6ea%2flislwksdkw7%2belyybw%2fgndu%2fwoamagygoprahm6m8hyw1utnkgtphhw1mz7aqv6fovgsgzn%2fwif2hed9llsnlswqk4ghvfe3ekruuaosoaar5avzorxq%2fm6pe53idn9r520t%2bvpuhfhe4n%2fsnqzacerptjcetdu9yxgycuhzy1uhr%2bxzuwiwi8khsnczmgvgfht%2f4d0dpr9ozpjggajeq%7ctkp%3abk9sr66mlmagza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
